user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
ab903de5e1ca661c859482b38554f289aa9ea314,SAINT-LOUIS,K > 24 month,7600.0,36.0,8100.0,2700.0,38.0,3854.0,269.0,67.0,3.0,,,NO,46,"Data: 100 F=40MB,24H",25.0,0
3e9ad04137ec7dba631c30b9041787bbc4451e30,LOUGA,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,0.0,57.0,6.0,1.0,,,NO,57,All-net 500F=2000F;5d,3.0,0
145f3bb1f966e978876b764ad17e26dfe76b65fd,DAKAR,K > 24 month,,,,,,1396.0,7.0,,,,,NO,9,,,0
7d30bc17598f9bd26b08caf82d834f38c3126049,THIES,K > 24 month,6000.0,12.0,5213.0,1738.0,11.0,0.0,931.0,106.0,11.0,,,NO,62,"On-net 500=4000,10d",4.0,0
3a56160fdded7d69ebac44f6aee8f14035bd0e63,SAINT-LOUIS,K > 24 month,2500.0,5.0,3004.0,1001.0,13.0,552.0,60.0,85.0,0.0,,,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,3.0,0
3ea790ed5c36ac0d14ca07daab6aadb2e778cfd6,THIES,K > 24 month,1000.0,2.0,980.0,327.0,2.0,1438.0,,,,,,NO,42,"Data:490F=1GB,7d",2.0,0
db9297eff2e3e530f2db0aee4fe046fa29fe99af,DAKAR,K > 24 month,3800.0,8.0,3708.0,1236.0,20.0,761.0,0.0,7.0,5.0,,8.0,NO,51,,,0
11698a3455df8a6003fae3467bc4e5c2013856a5,,K > 24 month,,,,,,,,,,,,NO,1,,,1
8c6c28144e82ca35caf8620dbcb6d66aac1843a6,,K > 24 month,,,,,,,,,,,,NO,1,,,1
49331ef12e92913fa3a5195ddb0ad81d88d2be12,,K > 24 month,,,,,,0.0,0.0,,2.0,,,NO,3,,,0
cd9a2706a012f90c9d4be37bcf30bfaa66dbdbdc,,K > 24 month,100.0,1.0,100.0,33.0,1.0,,,1.0,,,,NO,2,,,0
a3c48efda7606908fe889cd7d0c4c259d7fc3738,KAOLACK,K > 24 month,2100.0,10.0,2047.0,682.0,11.0,932.0,49.0,23.0,0.0,,,NO,26,"Data: 200 F=100MB,24H",4.0,0
48837fa4296ffd8b7b84bb534ca089b7d18a8a72,,K > 24 month,2750.0,8.0,2210.0,737.0,12.0,,1.0,30.0,,,,NO,13,IVR Echat_Daily_50F,5.0,0
f61c623eded72dd86807947f7c85665d245d279b,KAOLACK,K > 24 month,500.0,3.0,498.0,166.0,3.0,0.0,1.0,1.0,4.0,,,NO,25,,,0
a0ce638b927021fa3c4503551bcc71d80052c7ca,,K > 24 month,250.0,1.0,250.0,83.0,1.0,,3.0,3.0,,,,NO,1,Mixt 250F=Unlimited_call24H,1.0,1
d6592e553ba2f54fefb8f615f7e1016d73ffe957,KOLDA,K > 24 month,5300.0,11.0,5299.0,1766.0,14.0,,194.0,130.0,,0.0,,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,9.0,0
3d4967cb284dd1b34d4fa96770770f3c64cf176d,LOUGA,G 12-15 month,12900.0,26.0,13901.0,4634.0,28.0,635.0,497.0,561.0,19.0,,,NO,45,Jokko_Daily,12.0,0
4161a7a16530058956b663e5971001b85931bbf4,DAKAR,K > 24 month,9500.0,17.0,9500.0,3167.0,19.0,,232.0,346.0,2.0,,,NO,52,MIXT:500F= 2500F on net _2500F off net;2d,16.0,0
0113287302bb1b968f275ba1310140385760a30b,SAINT-LOUIS,K > 24 month,4000.0,39.0,4100.0,1367.0,39.0,3506.0,,,,,,NO,48,"Data: 100 F=40MB,24H",39.0,0
458541fc7ac8474dc38b116c3d4bf775f4d7de07,,K > 24 month,300.0,1.0,,,,,,,,,,NO,2,,,0
5672a720406983e0261254674513f4a55bbafefc,,K > 24 month,,,,,,,,,,,,NO,21,,,0
6c9d9176b6b9a377cc650fa236e5526e84d421d8,,K > 24 month,28800.0,38.0,28734.0,9578.0,40.0,120775.0,41.0,35.0,0.0,,,NO,57,"Data:500F=2GB,24H",22.0,0
82478f456bc2fc73e7c6503c855fdff0c80f6cff,LOUGA,K > 24 month,600.0,3.0,600.0,200.0,4.0,0.0,261.0,1.0,,,,NO,35,On net 200F=Unlimited _call24H,2.0,0
c4c0cc4c3e1549b7adfc18b34b76f3caf4759c1b,DAKAR,K > 24 month,400.0,2.0,400.0,133.0,2.0,62.0,396.0,1.0,14.0,,,NO,8,On net 200F=Unlimited _call24H,2.0,0
39cdac37379318e2a1bc6846931c2a6038851e49,,K > 24 month,,,,,,339.0,,,,,,NO,5,,,1
2995cbb83cd03d4b894c3d4d0cb45a110036d1f9,SAINT-LOUIS,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,13.0,19.0,,,,NO,32,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
b682d0ee7f31dc4605044048231c668c2626bcf6,,K > 24 month,2200.0,5.0,2550.0,850.0,6.0,0.0,165.0,,,,,NO,33,MIXT:500F= 2500F on net _2500F off net;2d,5.0,0
d6b4cac7a73df81119dd1c0e3023ab85e96645b7,SAINT-LOUIS,K > 24 month,3000.0,1.0,3000.0,1000.0,1.0,11.0,51.0,264.0,,,,NO,42,MIXT: 200mnoff net _unl on net _5Go;30d,1.0,0
55cb36c5cbb783a5b448eff64ad898d6c4dcb325,DAKAR,K > 24 month,9700.0,23.0,9701.0,3234.0,35.0,8517.0,1540.0,87.0,40.0,,,NO,61,On net 200F=Unlimited _call24H,12.0,0
0496915d0b14ae21c6bda75e3545b50bd3de0d40,KAOLACK,K > 24 month,,,,,,,,,,,,NO,7,,,0
1419ca54039e6ff0993b57745b4f76ed3b6000f8,,K > 24 month,,,,,,,,,,,,NO,2,,,1
ada27673038cefe0ea024385fc5ad664a8768204,,K > 24 month,,,,,,0.0,,,,,,NO,14,,,0
7d5d0cc5abdffa1573dee433a8204db02cd5a906,DAKAR,K > 24 month,1350.0,5.0,1905.0,635.0,8.0,260.0,597.0,32.0,11.0,,,NO,21,Mixt 250F=Unlimited_call24H,4.0,0
9638f75ebafb08a2561ac5851a92bf454b2e8b22,KAOLACK,K > 24 month,6500.0,10.0,7508.0,2503.0,17.0,12207.0,86.0,1.0,0.0,,,NO,62,"Data:490F=1GB,7d",7.0,0
970b319599f72705e40b3fb96a09acf1cb294682,,K > 24 month,,,17.0,6.0,1.0,,,,,,,NO,3,,,1
21aeb4175bf5c5db7ca68a9830e055552508bed0,,K > 24 month,,,,,,,,,,,,NO,21,,,0
33521d1b98735c9a04dbf5f1ea23e6f4123b65c5,,K > 24 month,,,,,,,,,,,,NO,2,,,1
348308541ec822b1c83a10320c448672b0df65d9,KOLDA,K > 24 month,4700.0,10.0,4700.0,1567.0,10.0,0.0,135.0,124.0,,,,NO,59,MIXT:500F= 2500F on net _2500F off net;2d,5.0,0
6cf021130fa84b4e632a7a9830c2251c4c2af55f,DAKAR,K > 24 month,7500.0,15.0,7497.0,2499.0,20.0,14609.0,0.0,1.0,0.0,,,NO,62,"Data:490F=1GB,7d",14.0,0
01c98148a364e916eb00b6d889c188bc9d294c8e,,K > 24 month,2000.0,4.0,1985.0,662.0,5.0,0.0,52.0,45.0,5.0,,,NO,27,All-net 500F =2000F_AllNet_Unlimited,2.0,0
0faa3e6217f334f6c5e11350a054e04b19d5c46d,THIES,K > 24 month,11100.0,19.0,16901.0,5634.0,33.0,0.0,341.0,252.0,54.0,,,NO,61,All-net 500F=2000F;5d,26.0,0
1537b1e40c1601d93bcb97d24485af627b83a464,KOLDA,K > 24 month,,,100.0,33.0,1.0,,23.0,4.0,,,,NO,37,,,0
8a907a720029df983c31ac7437bb8dd903c65d94,,K > 24 month,2200.0,8.0,2500.0,833.0,9.0,1332.0,,,,,,NO,44,"Data:200F=Unlimited,24H",1.0,1
f1e8c348cabd40a0742b711707a180fd72657b19,,K > 24 month,,,,,,,,,,,,NO,2,,,0
e688ec118d41974292f3a5825ed3b689747aad45,DAKAR,K > 24 month,,,,,,,,,,,,NO,3,,,0
db60527a14f3c84679ce4ec742ee8e86a6c41181,DAKAR,K > 24 month,7700.0,16.0,7700.0,2567.0,17.0,,75.0,140.0,12.0,2.0,,NO,62,All-net 500F=2000F;5d,13.0,0
796c4fecd67c65dc1eb8bfd7ba63846760b3978f,,K > 24 month,,,,,,,,,,,,NO,1,,,1
f5612a1843c96b0ad8bf27809ba075523887d433,LOUGA,K > 24 month,3000.0,3.0,2990.0,997.0,4.0,749.0,0.0,0.0,,,,NO,43,"Data:1000F=2GB,30d",3.0,0
53d5f42e9c7c991ba36d8b1213e0dc57774d0617,DAKAR,K > 24 month,3300.0,9.0,3620.0,1207.0,11.0,55.0,68.0,39.0,18.0,,,NO,53,All-net 500F=2000F;5d,6.0,0
134fc73745088a1a3c887bf1102222add7087d7f,THIES,K > 24 month,12000.0,21.0,13480.0,4493.0,34.0,4627.0,285.0,137.0,22.0,,,NO,61,"Data:490F=1GB,7d",12.0,0
c053d646067955863dfb1eae6f6abafb01aac90e,,K > 24 month,,,,,,,,,,,,NO,1,,,1
4bd4e0fa3ffa007efce6e8b7ec78d8a687c439b6,DAKAR,K > 24 month,2500.0,9.0,2710.0,903.0,12.0,1762.0,202.0,57.0,3.0,,,NO,29,On net 200F=Unlimited _call24H,7.0,0
318d7a1df4bd870515b82268902a5863af7e75e8,,K > 24 month,,,,,,,,,,,,NO,2,,,1
98b3c7083d642004388ebe37891cbd5c0d0cd6e2,FATICK,K > 24 month,13150.0,22.0,13199.0,4400.0,23.0,0.0,941.0,16.0,2.0,,,NO,58,"On-net 500=4000,10d",20.0,0
67c081a2c6af04a17773b3ad960d2c3f851f69ba,,K > 24 month,,,,,,,,,,,,NO,9,,,0
9954f3f2724e15cb8428615ef68b84f3e2f0b7ef,KAFFRINE,K > 24 month,2250.0,8.0,2250.0,750.0,8.0,,54.0,65.0,,,,NO,28,Mixt 250F=Unlimited_call24H,8.0,0
0aae0907682fa39ded23bf08f108551bc8a5393e,KAOLACK,K > 24 month,3200.0,6.0,3209.0,1070.0,10.0,4379.0,11.0,10.0,0.0,,,NO,36,"Data:490F=1GB,7d",4.0,0
e851831949a31665bf065c79d3bfb61b8f1d4ce5,DAKAR,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,0.0,0.0,23.0,,,,NO,16,All-net 500F=2000F;5d,2.0,0
0756d86fa67d80dbf8bfa72b6c68ddbbac1aca53,DAKAR,K > 24 month,,,,,,,,,,,,NO,2,,,0
6afc5c38d2193c1ec95593636ed29f20f0b66470,DAKAR,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,,0.0,23.0,3.0,,,NO,13,All-net 500F =2000F_AllNet_Unlimited,1.0,0
57601f7aa4f22e04941dcbaa8d3ab432143dd4e8,THIES,K > 24 month,500.0,1.0,490.0,163.0,1.0,409.0,2.0,,,,,NO,19,"Data:490F=1GB,7d",1.0,0
12578e799df014b357f1c3014e247b322e97ef24,SAINT-LOUIS,K > 24 month,700.0,2.0,700.0,233.0,3.0,,191.0,11.0,,,,NO,37,On net 200F=Unlimited _call24H,1.0,0
bdd778ff376ce1b77cf32844001fc9102847e23a,,K > 24 month,,,,,,,,,,,,NO,1,,,1
a055f37ac83587a81e302898f6545ffd1536adf3,DAKAR,K > 24 month,3200.0,23.0,3149.0,1050.0,24.0,987.0,65.0,1.0,,,,NO,47,"Data: 100 F=40MB,24H",25.0,0
a89e73f4c8703317e392b82ba0db40e6184ce506,DAKAR,K > 24 month,7900.0,14.0,8398.0,2799.0,22.0,5343.0,20.0,133.0,1.0,,1.0,NO,43,All-net 500F=2000F;5d,9.0,0
b0a7e67bff2d2a79c066a2429ce829e0b37552d6,DAKAR,K > 24 month,300.0,2.0,501.0,167.0,6.0,,1.0,3.0,,,,NO,18,,,0
c943aa0024d5f5580f70a6ce0bce2b08b4ca0788,,K > 24 month,,,,,,,,,,,,NO,1,,,0
6ba41a3590b03bf141f3b1f1d91fd0bc0bb0a8c8,ZIGUINCHOR,K > 24 month,27000.0,51.0,28500.0,9500.0,51.0,,39.0,837.0,30.0,,,NO,61,All-net 500F =2000F_AllNet_Unlimited,57.0,0
01cd78f990e6150dbb0c285e72587c9d585953a0,KAOLACK,K > 24 month,1600.0,8.0,2002.0,667.0,11.0,,1787.0,40.0,30.0,,,NO,51,On net 200F=Unlimited _call24H,9.0,0
0baea2c5ce4855d0c20261e93007e23da9128763,THIES,K > 24 month,,,,,,,,,,,,NO,1,,,1
532aeddb51a2471c75e1b16253d312b2858ea026,DAKAR,K > 24 month,26500.0,30.0,26499.0,8833.0,30.0,0.0,5.0,550.0,44.0,,,NO,58,All-net 500F =2000F_AllNet_Unlimited,36.0,0
e3f59845b899adc5ea0063cd87450fa942c40569,,K > 24 month,,,496.0,165.0,1.0,3.0,,,,,1.0,NO,15,"Data: 200 F=100MB,24H",1.0,0
96a275e161a0ad45818bcd7480084e46499aea05,LOUGA,K > 24 month,3000.0,11.0,3000.0,1000.0,11.0,0.0,213.0,34.0,5.0,,0.0,NO,36,On net 200F=Unlimited _call24H,6.0,0
ffe6b5e3da3403e40358de290cdf89513389bbff,FATICK,K > 24 month,600.0,5.0,1196.0,399.0,10.0,,9.0,4.0,2.0,,,NO,31,"On-net 500=4000,10d",1.0,0
57db9c6b5b4532b9546bd587d638d40688df58f0,THIES,K > 24 month,6500.0,13.0,6050.0,2017.0,26.0,0.0,233.0,46.0,16.0,,,NO,37,On net 200F=Unlimited _call24H,13.0,0
1a08690afb3d232615fbd7f1b12e6b858a4eccb5,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1e416f064d42e2ba4a195628fe22f3c25bffb812,THIES,K > 24 month,12100.0,23.0,12601.0,4200.0,26.0,624.0,251.0,149.0,173.0,,,NO,59,MIXT:500F= 2500F on net _2500F off net;2d,18.0,0
428d55fe3dcd8d7b4f6957902e7f2371686767a8,DAKAR,K > 24 month,,,,,,,,,,,,NO,2,,,0
81205fd12661a4653f957bd347e0c7a7971ab0fd,,K > 24 month,,,,,,0.0,,,,,,NO,17,,,0
c762a2f5f398d0bcb5ecab65d845cd86a73408c6,DAKAR,K > 24 month,2650.0,24.0,1799.0,600.0,35.0,,1.0,15.0,1.0,,,NO,34,IVR Echat_Daily_50F,5.0,0
19ea0050df00e4fbd8595a704e16be9d55fa87d5,,K > 24 month,500.0,1.0,499.0,166.0,2.0,14.0,1.0,10.0,,,,NO,11,On net 200F=Unlimited _call24H,1.0,0
840f3e5a96ab9e6eab10a78e8b795140a4fc347f,MATAM,H 15-18 month,500.0,1.0,195.0,65.0,1.0,,,14.0,,,,NO,1,,,1
bce26976ea1309993788d85e5aa1113e9c9389d4,DAKAR,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,,4.0,25.0,2.0,,,NO,27,All-net 500F=2000F;5d,2.0,0
c62ebc832a74e2b8c0b5750d8b2cf0e08713127f,,K > 24 month,500.0,1.0,500.0,167.0,1.0,2.0,17.0,16.0,4.0,,,NO,7,Jokko_Daily,1.0,0
a9701347596e057e1d117245e6f76dcbd3092fda,,K > 24 month,,,,,,,,,,,,NO,2,,,1
fddf7101a991475b8197c757fa9ccccf8c3e4b6a,DAKAR,K > 24 month,1100.0,3.0,1101.0,367.0,4.0,0.0,13.0,41.0,5.0,,,NO,21,All-net 500F =2000F_AllNet_Unlimited,2.0,0
28c2d72982ee957fccf818eacda5c9139248c17a,,K > 24 month,,,,,,,,,,,,NO,1,,,1
9a7ebf2fbc0bf1682c95f915349da98e16a196c4,,K > 24 month,,,,,,,,,,,,NO,1,,,1
f124183306a7ffa56cf757cd066ecb663197e319,FATICK,K > 24 month,7600.0,16.0,8600.0,2867.0,21.0,,1097.0,39.0,11.0,,,NO,62,CVM_on-net bundle 500=5000,14.0,0
c7bc8f61f17d13774b0ae2e1dba746c7981f5fe8,TAMBACOUNDA,K > 24 month,400.0,2.0,300.0,100.0,3.0,2.0,0.0,2.0,,,,NO,30,,,0
7e43c63b1bc36c3240b1c081f7bb531763bc2b7f,,K > 24 month,7700.0,11.0,7711.0,2570.0,12.0,16063.0,3.0,19.0,,,,NO,14,"Data:1000F=2GB,30d",5.0,0
ecf3020f01cdb7789c54d88098b7af49e7416f7e,DAKAR,K > 24 month,,,,,,,17.0,1.0,,,,NO,16,,,0
d8a80bfcf761d2c73fc77e4ef7bf79ac5e3993fc,,K > 24 month,,,,,,,,,,,,NO,28,,,0
000b914be92b3127d74f3cc35875aa11e7ce0112,,K > 24 month,,,,,,484.0,4.0,,,,,NO,20,,,0
5313f96c297a4ba58e06b4d3cee66b06956fa327,DAKAR,K > 24 month,2900.0,7.0,2886.0,962.0,9.0,1331.0,2.0,24.0,2.0,,,NO,33,"Data:490F=1GB,7d",5.0,0
95ca7e4b7c1f496f5568139e28fbeae0ff4df1dc,DAKAR,K > 24 month,,,,,,,,,,,,NO,1,,,0
9eeacbe8dc527a8103ca0bc708adc643dce7052d,,K > 24 month,,,,,,,,,,,,NO,8,,,0
09dd2004e838c3c6eb8dfae28d471db1d44be4a4,KAOLACK,K > 24 month,15000.0,29.0,15500.0,5167.0,30.0,,377.0,268.0,63.0,,,NO,62,All-net 500F=2000F;5d,31.0,0
83fa7df29aec783c55f9b84f8ba1b2e3e65d7709,DAKAR,K > 24 month,1200.0,5.0,1341.0,447.0,6.0,21492.0,0.0,0.0,,,,NO,11,"Data:200F=Unlimited,24H",4.0,0
1023fca845cf1371c2fb11eb1d032aa16e882cba,SAINT-LOUIS,K > 24 month,1500.0,3.0,1499.0,500.0,3.0,0.0,28.0,45.0,,,,NO,11,All-net 500F=2000F;5d,2.0,0
0583198392cec2bfb88fe693160b3b4995761dd1,KOLDA,K > 24 month,,,,,,,13.0,,,,,NO,5,,,0
8b70488e41e431f0c39aa986d1dfee7e8a679224,DAKAR,K > 24 month,,,,,,,,,,,,NO,1,,,0
6d6396d77846b6d88ae2adb7b9a8f7d81b67f5de,DIOURBEL,K > 24 month,3500.0,4.0,3850.0,1283.0,12.0,997.0,4.0,,,,,NO,62,"Data:1000F=2GB,30d",3.0,0
65c0da502b3d4e3d68d197b1389a17919d90e9a6,,K > 24 month,,,,,,0.0,,,,,,NO,1,,,1
1e729e5af62814ab86b79cdda3c45d00ab86d683,SAINT-LOUIS,K > 24 month,,,,,,116.0,,,,,,NO,12,,,0
6d45bbae12b7b14b6ab0cc9a27f0bd85c0080968,DAKAR,K > 24 month,100.0,1.0,100.0,33.0,3.0,940.0,,2.0,,,,NO,22,,,0
b82516dd7d16f3fdc8c95972f97cbaa1545a9858,DAKAR,K > 24 month,1000.0,2.0,849.0,283.0,2.0,,9.0,11.0,,,,NO,14,All-net 500F=2000F;5d,1.0,0
7b630869d6c8b8b4cb3bf81fac046b53e45d548a,,K > 24 month,,,,,,,,,,,,NO,1,,,1
096a4d5075481ed425a1e264f1ee9db6ce85ef4a,DAKAR,K > 24 month,20950.0,38.0,20849.0,6950.0,38.0,,374.0,210.0,128.0,1.0,,NO,62,All-net 500F=2000F;5d,40.0,0
034f9c7e789590a21fb18ea33e6a8e5f46f5ea37,,H 15-18 month,,,,,,,,,,,,NO,2,,,1
b115953068311bf32ef7906235a8591e35e5bf80,DAKAR,K > 24 month,5000.0,6.0,4997.0,1666.0,9.0,6864.0,1.0,6.0,1.0,,,NO,27,"Data:490F=1GB,7d",3.0,0
2e2e7bf14f9d7d2fabdb419ea8e6c4ed15fc43f4,SAINT-LOUIS,K > 24 month,1300.0,4.0,1300.0,433.0,4.0,150.0,39.0,32.0,3.0,,,NO,29,"Data: 100 F=40MB,24H",3.0,0
c7781a7250d414ac328c6f5b7f8c4f51fa3af00b,,K > 24 month,,,,,,,0.0,,,,,NO,4,,,0
cbe4013c5ffd6ffe0faf3f9d6030921ce9878562,DAKAR,K > 24 month,19100.0,24.0,19581.0,6527.0,29.0,31073.0,93.0,55.0,1.0,,24.0,NO,62,"Data:1000F=5GB,7d",4.0,0
fb1b6ab26fa04b97ea7771504bab222283c705fd,SAINT-LOUIS,K > 24 month,,,,,,0.0,,,,,,NO,52,,,0
78a9db20a6afd2a0e39eb830ce4c35bcc561c669,DAKAR,K > 24 month,400.0,2.0,399.0,133.0,4.0,1.0,2.0,,,,,NO,26,"Data: 100 F=40MB,24H",1.0,0
ee33bff708ef84784960025187438ab9dca52992,THIES,K > 24 month,17000.0,38.0,16701.0,5567.0,37.0,414.0,1899.0,27.0,55.0,,,NO,62,On-net 500F_FNF;3d,23.0,0
9ab745fdb4cdad82415036be4eda65b874ddf6d3,,K > 24 month,,,,,,,,,,,,NO,6,,,0
9df1f5517372eb69f2b51358741aabcd891bf0a2,THIES,K > 24 month,1500.0,3.0,2000.0,667.0,4.0,0.0,41.0,0.0,23.0,,,NO,53,All-net 500F=2000F;5d,4.0,0
87161f00d66730d3d54b28070f713ab8ad65c806,,K > 24 month,,,,,,,,,,,,NO,3,,,1
900f83ce8fe5dac0f231b7496ed423494c03b991,DIOURBEL,K > 24 month,300.0,1.0,301.0,100.0,1.0,,,2.0,,,,NO,2,,,0
bccaa9f7f2df99566fddf054cca6beabaf658c21,SAINT-LOUIS,K > 24 month,9500.0,19.0,10001.0,3334.0,20.0,0.0,49.0,267.0,3.0,,,NO,46,All-net 500F =2000F_AllNet_Unlimited,18.0,0
836b59e3166f67345ff0dcad28be21a026d59477,LOUGA,K > 24 month,200.0,1.0,200.0,67.0,1.0,1.0,83.0,8.0,,5.0,,NO,59,On net 200F=Unlimited _call24H,1.0,0
62a3becc2cbe008a08bee25c96beb7a5cd4e7d50,,K > 24 month,,,,,,,,,,,,NO,1,,,1
9fe3a9620bac66346f183c86dbc70177ba45f02f,,K > 24 month,,,,,,,,,,,,NO,17,,,1
025a59f012fc0d343848ca83173ffdfd41c2569a,,K > 24 month,700.0,2.0,700.0,233.0,2.0,111.0,,,,,,NO,18,"Data: 200 F=100MB,24H",1.0,0
76f6782d59bc0c2edd3ff9da0ba839494164a4e2,,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,0.0,0.0,40.0,,2.0,,NO,15,All-net 500F=2000F;5d,4.0,0
328d047e8985b5d9cf1f9b22f8d57c11dab9b5d1,,K > 24 month,,,,,,,,,,,,NO,2,,,1
952d6130bc38869a5d7bf77661695b78d5da55a6,THIES,K > 24 month,5950.0,17.0,5714.0,1905.0,22.0,,25.0,175.0,1.0,,,NO,24,MIXT:500F= 2500F on net _2500F off net;2d,9.0,0
2b3b78f8b4d354bb46676cb0de65d7ed7d0118f1,THIES,K > 24 month,1200.0,2.0,1200.0,400.0,2.0,1.0,63.0,1.0,,,,NO,32,All-net 500F=2000F;5d,2.0,0
ecb1ced5192bb70a52fcce5b32eebbddf4495630,,I 18-21 month,,,,,,,,,,,,NO,2,,,1
dce85e6d4241274ca0e2036859d35791f2242fd0,,K > 24 month,5100.0,7.0,5683.0,1894.0,8.0,0.0,29.0,12.0,1.0,,6.0,NO,14,VAS(IVR_Radio_Daily),3.0,1
3b49e10d56781abe95fe810eab8e87dfb8485289,FATICK,K > 24 month,7200.0,31.0,6770.0,2257.0,32.0,,2321.0,173.0,6.0,,,NO,62,On net 200F=Unlimited _call24H,30.0,0
cd38df3dd460634bf9272d43394c80f6bc37705c,LOUGA,K > 24 month,4550.0,18.0,4951.0,1650.0,20.0,106.0,1541.0,135.0,3.0,0.0,,NO,58,On net 200F=Unlimited _call24H,10.0,0
0aef3a43e5854d2f32be1f14c19197268ce0a577,DAKAR,K > 24 month,4300.0,8.0,4300.0,1433.0,9.0,,10.0,128.0,14.0,,,NO,24,All-net 600F= 3000F ;5d,5.0,0
59a89f8b76a020f09fd23d43365abc0cd186c9d6,,K > 24 month,,,,,,0.0,9.0,,,,,NO,21,,,0
88e7b6162fec5a729887f74dfa16562b2fbb5381,SAINT-LOUIS,K > 24 month,700.0,6.0,701.0,234.0,8.0,,,6.0,,,,NO,16,,,0
e27de41502e83730a575672fb4af3374de5c5e69,DAKAR,K > 24 month,,,,,,3.0,,,,,,NO,2,,,0
d991740aa0b1269e089d2aa39d18a7279d9cccb1,,K > 24 month,1500.0,6.0,1677.0,559.0,7.0,985.0,0.0,2.0,,,,NO,39,"Data: 100 F=40MB,24H",4.0,0
d2b3c4e0717e2b47aa74c0db988b956ce7305a5a,THIES,K > 24 month,,,,,,,,,,,,NO,1,,,1
d9e8347fdaafc91d4024783bc7fc73b4ada951a7,KAOLACK,K > 24 month,1950.0,7.0,1951.0,650.0,7.0,2.0,36.0,47.0,7.0,,,NO,24,Mixt 250F=Unlimited_call24H,3.0,0
ff5f3ce44e40f79ba6d1a68d425fa5ee8e68e21f,,K > 24 month,,,,,,,,,,,,NO,14,,,1
6b2fc25236ef8629667cb6385f2424f725abbe8e,TAMBACOUNDA,K > 24 month,10750.0,27.0,11238.0,3746.0,33.0,3294.0,1246.0,4.0,,,,NO,59,On-net 500F_FNF;3d,15.0,0
21db0805294d4627b6b3be74a5d53804676a55ec,,K > 24 month,,,,,,,,,,,,NO,3,,,0
cd5c965db8ae611a064c70e078e6691bc6e8b157,THIES,K > 24 month,500.0,1.0,501.0,167.0,1.0,0.0,,17.0,2.0,,,NO,12,,,0
3bdd16c66845df2eee1bd8d8b8f7c2bd167895bb,,D 3-6 month,11000.0,21.0,10421.0,3474.0,33.0,,612.0,22.0,71.0,,,NO,39,On net 200F=Unlimited _call24H,22.0,0
138ed6879cd21ba6efcf71595d10f4357217e720,DAKAR,K > 24 month,3300.0,6.0,3501.0,1167.0,11.0,,14.0,21.0,1.0,,,NO,24,All-net 500F=2000F;5d,1.0,0
e3552da646e11efbceecfb19003d8fd352ccb503,,K > 24 month,100.0,1.0,82.0,27.0,1.0,,6.0,1.0,,,,NO,7,,,1
60c76be6651d86d47c8dae7b150e72d8b3134804,,K > 24 month,,,,,,,,,,,,NO,7,,,1
9bdbcb26109fba94227f02f31183e3bceaeca7cd,DAKAR,K > 24 month,2450.0,5.0,2450.0,817.0,9.0,,0.0,2.0,,,5.0,NO,11,Twter_U2opia_Daily,7.0,0
768707a3651b6646ea38fd018ef2a60a9c5de26d,,K > 24 month,,,,,,,,,,,,NO,3,,,0
fde52053bb2f3dd9300fa7f9c8267eb0c65cb343,,K > 24 month,,,,,,,,,,,,NO,1,,,1
038ea7abbeb9a4d1074109aaed1753e8df7b9c46,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,,,33.0,1.0,,,NO,4,All-net 500F=2000F;5d,1.0,0
3c0dbe68149f84e526531add9ded4733006cac33,KAOLACK,K > 24 month,1200.0,3.0,1200.0,400.0,3.0,,58.0,34.0,1.0,,,NO,42,All-net 500F=2000F;5d,2.0,0
12fdf849c4e715b3febf544f47646c1fe4c4a50c,,K > 24 month,,,8.0,3.0,1.0,,,,,,,NO,10,,,0
ef2c9d2b4042dd44cc42cbe904ed4425c4205586,,K > 24 month,,,,,,,,,,,,NO,21,,,0
1a008261d81b6db59a3f5caa47ed7ce569314369,TAMBACOUNDA,K > 24 month,4500.0,9.0,4500.0,1500.0,9.0,1.0,117.0,92.0,0.0,,,NO,61,All-net 500F=2000F;5d,7.0,0
79a18439be306a1676d96892f7596d009f40e321,,K > 24 month,,,,,,,,,,,,NO,2,,,1
3a56a11b70ca83d117f524fefa01cef53e76eac8,THIES,K > 24 month,,,,,,,,,,,,NO,3,,,0
970b2684eecacc4e0b6f52df8e5da7d9156589d4,LOUGA,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,,41.0,38.0,,,,NO,50,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
